sentence,predicted_emotion,confidence
I'm overwhelmed with sorrow about the news.,sadness,0.8059152960777283
this conversation is making me feel so lonely.,sadness,0.977790117263794
I'm shaking with fear because of my relationship.,fear,0.9947579503059387
I feel absolutely delighted by this discovery.,joy,0.9896600246429443
I'm thinking about the news.,neutral,0.5503833889961243
The thought of my family fills me with dread.,fear,0.9922370314598083
this failure is making me livid!,anger,0.9847925901412964
This my health has me feeling blue.,sadness,0.9538996815681458
This this song is neither good nor bad.,disgust,0.8694416880607605
this movie took me completely by surprise!,surprise,0.9431942105293274
this challenge took me completely by surprise!,surprise,0.9535461664199829
I'm feeling so down about this challenge...,sadness,0.98468416929245
My jaw dropped when I saw my health!,surprise,0.7877359390258789
these changes took me completely by surprise!,surprise,0.9626858830451965
this discovery doesn't affect me much.,neutral,0.8208945393562317
Wow! I can't believe this conversation happened!,surprise,0.9773099422454834
My blood is boiling because of this book!,anger,0.9920627474784851
I'm absolutely furious about this food!,anger,0.9816229343414307
Wow! I can't believe this moment happened!,surprise,0.977635383605957
This this challenge scares me to death!,fear,0.9800022840499878
the weather took me completely by surprise!,surprise,0.954561173915863
I'm boiling with rage because of this situation.,anger,0.991359531879425
This my finances is completely unacceptable!,anger,0.7863985300064087
I'm feeling so down about my health...,sadness,0.9821175932884216
I'm over the moon about this realization!,surprise,0.657130777835846
This this book is neither good nor bad.,disgust,0.8402488231658936
This this conversation scares me to death!,fear,0.976938009262085
I'm head over heels for this event!,surprise,0.36003968119621277
I can't stop crying about this surprise.,surprise,0.9635882377624512
I'm grieving over this challenge.,sadness,0.9811065196990967
My anxiety about the news is overwhelming.,fear,0.9925186634063721
I never expected this event to happen!,surprise,0.9575977325439453
my job is making me livid!,anger,0.9903648495674133
I'm grieving over this conversation.,sadness,0.9810475707054138
the future is making me feel so lonely.,sadness,0.983095109462738
I'm over the moon about this failure!,disgust,0.3057557940483093
I feel such deep love for this memory.,joy,0.9341186881065369
My jaw dropped when I saw my relationship!,surprise,0.6085594296455383
This the news brings me so much happiness!,joy,0.9815882444381714
my relationship is just normal.,joy,0.6711463928222656
this failure left me speechless!,surprise,0.43652480840682983
my finances is just normal.,neutral,0.5256016850471497
My affection for this discovery grows every day.,joy,0.7508110404014587
I cherish my job more than words can say.,joy,0.8899659514427185
I'm feeling so down about the past...,sadness,0.9680995941162109
I'm grieving over this book.,sadness,0.9856951832771301
What an unexpected this realization!,surprise,0.9492807388305664
This my relationship is quite ordinary.,neutral,0.6788064241409302
this surprise is just normal.,surprise,0.9689756035804749
Wow! I can't believe this event happened!,surprise,0.9784237742424011
the past has me seeing red!,surprise,0.5239967703819275
I'm thrilled beyond words about this moment!,joy,0.9565707445144653
I'm overwhelmed with sorrow about this failure.,sadness,0.8325417041778564
This is the best day ever because of this gift!,joy,0.8697267174720764
My heart races whenever I think about this challenge.,fear,0.5046579241752625
My soul is filled with love because of the past.,sadness,0.8402993679046631
I'm paralyzed with fear about my health.,fear,0.983740508556366
My heart races whenever I think about this failure.,fear,0.4189424216747284
What an unexpected the future!,surprise,0.9314173460006714
This my job has left me heartbroken.,sadness,0.9882489442825317
I'm head over heels for the weather!,anger,0.24825000762939453
I'm completely shocked by this food!,surprise,0.9734912514686584
What an unexpected this gift!,surprise,0.8810355067253113
this opportunity is the love of my life!,joy,0.8190705180168152
I'm overwhelmed with sorrow about this event.,sadness,0.5241562128067017
My affection for this book grows every day.,joy,0.7711234092712402
This this realization is quite ordinary.,surprise,0.7462224364280701
I cherish this moment more than words can say.,joy,0.822224497795105
My heart races whenever I think about this opportunity.,fear,0.6955552101135254
I can't handle the fear of this achievement.,fear,0.9877211451530457
my finances is making me feel so lonely.,sadness,0.9907779693603516
I adore this challenge with all my heart!,joy,0.9826065301895142
My blood is boiling because of this challenge!,anger,0.9929531216621399
I feel such deep love for this conversation.,joy,0.9382386803627014
this discovery is making me livid!,anger,0.9837204217910767
the past makes my heart flutter!,fear,0.5607158541679382
I'm boiling with rage because of the past.,anger,0.9913289546966553
My heart is full of joy because of this gift.,joy,0.9910523295402527
What a wonderful the past we're experiencing!,joy,0.9258883595466614
What a wonderful this place we're experiencing!,joy,0.9336476922035217
I'm thinking about this memory.,neutral,0.7323592901229858
I can't stop smiling about this movie!,joy,0.9772130846977234
I cherish this conversation more than words can say.,joy,0.8625890016555786
my finances makes me feel ecstatic!,joy,0.9891582727432251
This this achievement is completely unacceptable!,anger,0.6707109212875366
I'm feeling so down about this moment...,sadness,0.9754642248153687
I'm paralyzed with fear about this place.,fear,0.990568220615387
I'm shaking with fear because of this moment.,fear,0.9944919347763062
I'm shaking with fear because of the future.,fear,0.9943515062332153
My heart is full of joy because of this event.,joy,0.9918143153190613
I'm over the moon about the weather!,surprise,0.43153730034828186
This this opportunity is neither good nor bad.,disgust,0.4768041968345642
This this song brings me so much happiness!,joy,0.9850988388061523
My love for this book knows no bounds.,joy,0.9487585425376892
I'm paralyzed with fear about this failure.,fear,0.9872310757637024
this moment makes my heart flutter!,fear,0.6690599322319031
What a wonderful this gift we're experiencing!,joy,0.9248284101486206
this food happened as expected.,neutral,0.711708128452301
Tears won't stop falling because of these changes.,sadness,0.7134963870048523
This the weather came out of nowhere!,surprise,0.9038140177726746
I cherish this discovery more than words can say.,joy,0.8658403754234314
I'm thrilled beyond words about my friends!,joy,0.9503920674324036
I'm in the depths of despair because of my health.,fear,0.8661669492721558
I feel absolutely delighted by my finances.,joy,0.9908245801925659
I'm thrilled beyond words about this achievement!,joy,0.9493452310562134
I adore my finances with all my heart!,joy,0.9722007513046265
I'm enraged by my relationship!,anger,0.9875872731208801
my friends is making me livid!,anger,0.981483519077301
I'm feeling so down about this event...,sadness,0.9820408821105957
The thought of this place fills me with dread.,fear,0.9883025288581848
My heart races whenever I think about this conversation.,surprise,0.4251629710197449
I feel absolutely delighted by this decision.,joy,0.9902710914611816
I'm enraged by these changes!,anger,0.9878843426704407
I'm paralyzed with fear about this book.,fear,0.9918596148490906
the past is making me feel so lonely.,sadness,0.9809163212776184
this place is making me feel so lonely.,sadness,0.9794107675552368
My affection for this event grows every day.,joy,0.636699914932251
This this book makes me so angry I could scream!,anger,0.9881382584571838
I cherish this memory more than words can say.,joy,0.6002755165100098
This this achievement is neither good nor bad.,disgust,0.650068998336792
I'm paralyzed with fear about this achievement.,fear,0.9874536991119385
My blood is boiling because of this song!,anger,0.9924144148826599
This this food came out of nowhere!,surprise,0.913729727268219
My heart is full of joy because of this song.,joy,0.9909788370132446
this discovery makes my heart flutter!,fear,0.5242196321487427
I can't sleep because I'm so scared of this memory.,fear,0.9897799491882324
I'm boiling with rage because of this situation.,anger,0.991359531879425
My jaw dropped when I saw this event!,surprise,0.8949881792068481
I'm completely enamored with this realization!,joy,0.8099255561828613
I'm in the depths of despair because of this discovery.,fear,0.8964294195175171
this failure is making me feel so lonely.,sadness,0.9801902174949646
This the news is neither good nor bad.,neutral,0.424945205450058
these changes is the love of my life!,surprise,0.49646180868148804
What an unexpected this song!,surprise,0.9310981035232544
I'm so happy about my friends!,joy,0.9729043245315552
I cherish my family more than words can say.,joy,0.7319158315658569
this movie doesn't affect me much.,neutral,0.56978440284729
this achievement is the love of my life!,joy,0.8963653445243835
I'm head over heels for this moment!,anger,0.45259198546409607
my job has me seeing red!,surprise,0.7661767601966858
this conversation left me speechless!,surprise,0.5475471019744873
this discovery is making me feel so lonely.,sadness,0.9777666330337524
My jaw dropped when I saw this food!,surprise,0.8541009426116943
I never expected this moment to happen!,surprise,0.9442083835601807
Tears won't stop falling because of the weather.,sadness,0.8911266326904297
My heart is full of joy because of this challenge.,joy,0.9905691146850586
There's nothing special about this surprise.,surprise,0.9662549495697021
I can't stop smiling about the past!,joy,0.9679821729660034
my job happened as expected.,surprise,0.6730603575706482
I'm over the moon about this failure!,disgust,0.3057557940483093
my finances is making me feel so lonely.,sadness,0.9907779693603516
I'm so mad I can't even think straight about this realization!,anger,0.8459915518760681
I'm so mad I can't even think straight about my job!,anger,0.8553547859191895
this challenge doesn't affect me much.,neutral,0.7578262686729431
My heart is full of joy because of this surprise.,joy,0.6707450151443481
The thought of this food fills me with dread.,fear,0.9890025854110718
this gift is just normal.,neutral,0.7440109848976135
My blood is boiling because of this discovery!,anger,0.991398811340332
I'm absolutely furious about this decision!,anger,0.9822579026222229
this challenge makes my heart flutter!,fear,0.695650041103363
I'm enraged by this surprise!,anger,0.9645009636878967
I can't handle the fear of this event.,fear,0.9875410199165344
This this surprise has me feeling blue.,surprise,0.8365910649299622
this decision is making me livid!,anger,0.9837318658828735
this food is just normal.,neutral,0.9313912391662598
I can't stop crying about this gift.,sadness,0.7828429341316223
I'm astonished by this food!,surprise,0.9739506840705872
this book happened as expected.,surprise,0.521052896976471
this achievement has me seeing red!,joy,0.5188210606575012
What a wonderful this challenge we're experiencing!,joy,0.9234685301780701
this realization happened as expected.,surprise,0.6621918678283691
I'm over the moon about this moment!,surprise,0.5986375212669373
This this song is neither good nor bad.,disgust,0.8694416880607605
My soul is filled with love because of this book.,joy,0.824268102645874
This this memory is completely unacceptable!,anger,0.5535905361175537
the past left me speechless!,fear,0.7123480439186096
my job is just normal.,joy,0.7198591232299805
I'm so mad I can't even think straight about this achievement!,anger,0.8567900061607361
I'm over the moon about this place!,surprise,0.7556365132331848
How dare they this place!,anger,0.9790200591087341
My blood is boiling because of my finances!,anger,0.9927318692207336
This this failure is quite ordinary.,disgust,0.43763405084609985
I'm astonished by this realization!,surprise,0.9777843952178955
This my relationship came out of nowhere!,surprise,0.883131742477417
I never expected this moment to happen!,surprise,0.9442083835601807
This is the best day ever because of my health!,joy,0.9368817806243896
I observed this book without much reaction.,disgust,0.9468521475791931
I'm terrified of my health!,fear,0.9930145740509033
What a wonderful the future we're experiencing!,joy,0.9432696104049683
I'm completely enamored with the weather!,joy,0.9670101404190063
I'm indifferent about my health.,disgust,0.45084354281425476
I'm shaking with fear because of my friends.,fear,0.9949504137039185
What an unexpected the past!,surprise,0.9477201104164124
I'm enraged by my job!,anger,0.9874130487442017
This the weather is neither good nor bad.,neutral,0.6381794810295105
this memory happened as expected.,neutral,0.7180864214897156
this surprise doesn't affect me much.,surprise,0.9763988852500916
This my job has left me heartbroken.,sadness,0.9882489442825317
I observed these changes without much reaction.,disgust,0.46887144446372986
I'm indifferent about my family.,disgust,0.5367454886436462
I'm over the moon about this failure!,disgust,0.3057557940483093
I observed this place without much reaction.,disgust,0.962831974029541
this book is making me feel so lonely.,sadness,0.9827734231948853
This this failure makes me so angry I could scream!,anger,0.9893054962158203
I'm paralyzed with fear about this food.,fear,0.9883472323417664
I'm feeling so down about the past...,sadness,0.9680995941162109
I'm astonished by my relationship!,surprise,0.9738715291023254
I'm paralyzed with fear about this song.,fear,0.9882474541664124
This this memory is neither good nor bad.,disgust,0.7758208513259888
I'm paralyzed with fear about this book.,fear,0.9918596148490906
I feel absolutely delighted by this challenge.,joy,0.9902532696723938
This this memory has left me heartbroken.,sadness,0.9839553236961365
this challenge makes my heart flutter!,fear,0.695650041103363
this realization makes my heart flutter!,fear,0.6180379986763
This my friends has me feeling blue.,sadness,0.9191347360610962
This this song is neither good nor bad.,disgust,0.8694416880607605
This this challenge is neither good nor bad.,disgust,0.5721831917762756
This my finances is completely unacceptable!,anger,0.7863985300064087
This this book brings me so much happiness!,joy,0.9877614974975586
I'm enraged by the weather!,anger,0.9857550859451294
This the news has me feeling blue.,sadness,0.9554911255836487
I can't stop crying about my family.,sadness,0.977525532245636
My anxiety about this opportunity is overwhelming.,fear,0.9915938377380371
I can't handle the fear of the weather.,fear,0.986474335193634
these changes is the love of my life!,surprise,0.49646180868148804
There's nothing special about this surprise.,surprise,0.9662549495697021
this situation took me completely by surprise!,surprise,0.9634377360343933
I'm feeling so down about this situation...,sadness,0.9772914052009583
I can't sleep because I'm so scared of this gift.,fear,0.9904886484146118
I feel absolutely delighted by my health.,joy,0.9911028146743774
I feel absolutely delighted by this decision.,joy,0.9902710914611816
I adore my finances with all my heart!,joy,0.9722007513046265
Tears won't stop falling because of this surprise.,surprise,0.8088459968566895
I noticed this discovery today.,surprise,0.6685721278190613
This this food scares me to death!,fear,0.9554722905158997
I'm in the depths of despair because of my health.,fear,0.8661669492721558
this gift is my worst nightmare!,disgust,0.6469921469688416
I noticed this song today.,surprise,0.5558471083641052
I can't sleep because I'm so scared of my finances.,fear,0.9912793040275574
This this food is neither good nor bad.,disgust,0.8695157766342163
My heart is full of joy because of the future.,joy,0.9890450239181519
My heart races whenever I think about this memory.,surprise,0.4133929908275604
This is the best day ever because of this event!,joy,0.7927904725074768
I'm so mad I can't even think straight about my family!,anger,0.8659309148788452
I can't stop crying about these changes.,sadness,0.8574994802474976
I'm grieving over this surprise.,surprise,0.9266761541366577
I'm completely enamored with my finances!,joy,0.44537410140037537
I'm astonished by this event!,surprise,0.9758979678153992
this food makes my heart flutter!,surprise,0.4658178389072418
My heart is full of joy because of the weather.,joy,0.9888026118278503
There's nothing special about this realization.,neutral,0.5310356616973877
the weather doesn't affect me much.,neutral,0.6068699955940247
This these changes is neither good nor bad.,disgust,0.750845193862915
This this movie brings me so much happiness!,joy,0.987343430519104
What an unexpected the news!,surprise,0.9339150190353394
I can't handle the fear of this conversation.,fear,0.9827210307121277
I'm indifferent about my job.,disgust,0.521590530872345
I'm shaking with fear because of this decision.,fear,0.9941704273223877
this realization doesn't affect me much.,neutral,0.46852874755859375
this book makes my heart flutter!,surprise,0.4725557267665863
My blood is boiling because of this decision!,anger,0.9927829504013062
I feel absolutely delighted by this realization.,joy,0.9887382984161377
My soul is filled with love because of my health.,sadness,0.48785585165023804
I'm flabbergasted by this opportunity!,surprise,0.8557961583137512
This these changes is completely unacceptable!,anger,0.6247477531433105
I feel such deep love for this surprise.,surprise,0.5570670962333679
I'm flabbergasted by this surprise!,surprise,0.9576088786125183
I'm so mad I can't even think straight about these changes!,anger,0.8453059792518616
The thought of this realization fills me with dread.,fear,0.9874987006187439
this failure has me seeing red!,anger,0.5433030128479004
I adore this event with all my heart!,joy,0.9846643805503845
I'm grieving over this book.,sadness,0.9856951832771301
I'm terrified of the news!,fear,0.9923481941223145
This my friends scares me to death!,fear,0.9707401394844055
My jaw dropped when I saw this memory!,surprise,0.8411658406257629
My blood is boiling because of this event!,anger,0.9917824268341064
I cherish this situation more than words can say.,joy,0.8089131116867065
I'm boiling with rage because of this situation.,anger,0.991359531879425
I'm paralyzed with fear about my health.,fear,0.983740508556366
I can't stop smiling about the future!,joy,0.973308265209198
The thought of the news fills me with dread.,fear,0.9894331097602844
I'm indifferent about this event.,disgust,0.7137370705604553
This my relationship has me feeling blue.,sadness,0.8821896314620972
this achievement is making me feel so lonely.,sadness,0.9824981093406677
I'm over the moon about this place!,surprise,0.7556365132331848
I'm over the moon about this food!,surprise,0.6728975772857666
I'm feeling so down about my family...,sadness,0.9889342188835144
My jaw dropped when I saw my health!,surprise,0.7877359390258789
I can't stop crying about this gift.,sadness,0.7828429341316223
This this event makes me so angry I could scream!,anger,0.9876940250396729
My blood is boiling because of this surprise!,anger,0.9274477362632751
There's nothing special about this gift.,neutral,0.6746363639831543
My heart is full of joy because of my family.,joy,0.9912262558937073
Wow! I can't believe this food happened!,surprise,0.9742082357406616
this place took me completely by surprise!,surprise,0.9598531723022461
This this event is neither good nor bad.,disgust,0.77862548828125
this food is my worst nightmare!,disgust,0.7922070026397705
This my friends is quite ordinary.,surprise,0.6066948175430298
Wow! I can't believe this decision happened!,surprise,0.9777355194091797
I'm thinking about this book.,joy,0.8116893172264099
this conversation is making me feel so lonely.,sadness,0.977790117263794
Wow! I can't believe this surprise happened!,surprise,0.9793016910552979
My heart is full of joy because of the future.,joy,0.9890450239181519
I'm grieving over this book.,sadness,0.9856951832771301
I'm flabbergasted by this memory!,surprise,0.9482064247131348
This this place makes me so angry I could scream!,anger,0.9863068461418152
There's nothing special about this gift.,neutral,0.6746363639831543
This my finances makes me so angry I could scream!,anger,0.9855244755744934
I'm completely enamored with this place!,joy,0.9607498645782471
My heart aches because of this memory.,sadness,0.9257107973098755
this event left me speechless!,surprise,0.6423421502113342
This this decision has me feeling blue.,sadness,0.9371539354324341
I'm feeling so down about this conversation...,sadness,0.9669351577758789
I can't handle the fear of this food.,fear,0.9853759407997131
I can't stop smiling about these changes!,joy,0.9582304358482361
I'm shaking with fear because of this food.,fear,0.9941052198410034
I can't sleep because I'm so scared of this movie.,fear,0.989875078201294
this conversation left me speechless!,surprise,0.5475471019744873
I can't stop smiling about this opportunity!,joy,0.9748495817184448
My heart aches because of my relationship.,sadness,0.9682130813598633
this opportunity is my worst nightmare!,fear,0.5576958060264587
I can't sleep because I'm so scared of this opportunity.,fear,0.9909018874168396
I'm paralyzed with fear about this gift.,fear,0.989408016204834
my friends doesn't affect me much.,sadness,0.6718350052833557
This the future scares me to death!,fear,0.9725340604782104
My blood is boiling because of the news!,anger,0.9924091100692749
This this failure has left me heartbroken.,sadness,0.98592209815979
I'm in the depths of despair because of this food.,fear,0.9397835731506348
my family is making me livid!,anger,0.988669753074646
I'm absolutely furious about this achievement!,anger,0.9843676686286926
What an unexpected this food!,surprise,0.9215459823608398
I can't stop smiling about this realization!,joy,0.9546886086463928
this decision is making me feel so lonely.,sadness,0.9799041748046875
my friends is making me feel so lonely.,sadness,0.9892387390136719
I'm completely shocked by this challenge!,surprise,0.979601263999939
I'm in the depths of despair because of the future.,fear,0.8098101615905762
This this moment has me feeling blue.,sadness,0.9202313423156738
I'm in the depths of despair because of this song.,fear,0.9078180193901062
I can't stop smiling about the past!,joy,0.9679821729660034
My love for this song knows no bounds.,joy,0.919506311416626
I cherish the news more than words can say.,joy,0.9262105822563171
the future is my worst nightmare!,fear,0.5031424164772034
This this food is quite ordinary.,neutral,0.6048673987388611
How dare they these changes!,anger,0.9822028875350952
I feel absolutely delighted by this failure.,joy,0.9876556992530823
I'm thrilled beyond words about this memory!,joy,0.9611140489578247
I'm so mad I can't even think straight about these changes!,anger,0.8453059792518616
this song is just normal.,neutral,0.8698626160621643
How dare they the past!,anger,0.9841187000274658
My heart aches because of this opportunity.,sadness,0.9560396075248718
I'm so happy about this event!,joy,0.982719898223877
This my job makes me so angry I could scream!,anger,0.9854427576065063
I'm indifferent about this memory.,disgust,0.6118552684783936
I'm grieving over this book.,sadness,0.9856951832771301
Tears won't stop falling because of this realization.,sadness,0.8364449143409729
I'm so mad I can't even think straight about this moment!,anger,0.841686487197876
I can't stop crying about this event.,sadness,0.8916816115379333
I'm in the depths of despair because of this situation.,fear,0.9138058423995972
my finances took me completely by surprise!,surprise,0.9635319113731384
I'm feeling so down about this food...,sadness,0.9758913516998291
My affection for my relationship grows every day.,joy,0.6360825896263123
My anxiety about this opportunity is overwhelming.,fear,0.9915938377380371
I'm feeling so down about my finances...,sadness,0.9845874309539795
My love for this food knows no bounds.,joy,0.9378967881202698
I'm astonished by this place!,surprise,0.9762728810310364
My soul is filled with love because of this gift.,joy,0.9169864654541016
This this memory makes me so angry I could scream!,anger,0.986786425113678
the past makes me feel ecstatic!,joy,0.9895385503768921
I never expected the weather to happen!,surprise,0.9368730783462524
I feel such deep love for this conversation.,joy,0.9382386803627014
I'm astonished by the past!,surprise,0.9742149114608765
Tears won't stop falling because of this situation.,sadness,0.7828617691993713
I observed this surprise without much reaction.,surprise,0.9789026975631714
I'm feeling so down about the past...,sadness,0.9680995941162109
I'm in the depths of despair because of this book.,fear,0.9226839542388916
my relationship happened as expected.,surprise,0.509903609752655
I'm feeling so down about the weather...,sadness,0.9838491678237915
Tears won't stop falling because of this decision.,sadness,0.7690877318382263
I feel absolutely delighted by this conversation.,joy,0.9893167018890381
I'm terrified of this food!,fear,0.9898712038993835
My anxiety about my family is overwhelming.,fear,0.9923815131187439
I adore this song with all my heart!,joy,0.9797267913818359
I'm thrilled beyond words about this challenge!,joy,0.960167407989502
My soul is filled with love because of this moment.,joy,0.8117892742156982
this discovery left me speechless!,surprise,0.6473272442817688
Wow! I can't believe this achievement happened!,surprise,0.9787842631340027
I'm head over heels for this place!,surprise,0.572490394115448
I'm head over heels for my finances!,anger,0.5569843649864197
This this movie has me feeling blue.,sadness,0.9247809052467346
I'm feeling so down about this challenge...,sadness,0.98468416929245
What an unexpected my family!,surprise,0.8865463733673096
I can't handle the fear of these changes.,fear,0.980583131313324
My heart races whenever I think about this song.,surprise,0.4645983874797821
I never expected this decision to happen!,surprise,0.9431445598602295
I'm thinking about the weather.,neutral,0.7404593229293823
this moment is making me feel so lonely.,sadness,0.9817299842834473
I can't stop smiling about my family!,joy,0.9782193899154663
I'm flabbergasted by this book!,surprise,0.9090462327003479
I'm so mad I can't even think straight about my family!,anger,0.8659309148788452
I'm feeling so down about this realization...,sadness,0.9705920815467834
This my job is neither good nor bad.,joy,0.5751956701278687
My blood is boiling because of the future!,anger,0.9924644231796265
What a wonderful my health we're experiencing!,joy,0.9451465010643005
my relationship makes me feel ecstatic!,joy,0.9888486862182617
I can't handle the fear of this situation.,fear,0.9845418930053711
What an unexpected this gift!,surprise,0.8810355067253113
I'm thinking about my relationship.,fear,0.3527171313762665
There's nothing special about this realization.,neutral,0.5310356616973877
I feel such deep love for this failure.,sadness,0.915303647518158
I'm boiling with rage because of this achievement.,anger,0.9922139048576355
This this food has left me heartbroken.,sadness,0.985348641872406
this memory makes me feel ecstatic!,joy,0.9885125160217285
I can't handle the fear of this opportunity.,fear,0.9867421984672546
There's nothing special about this achievement.,neutral,0.5954958200454712
this event is making me feel so lonely.,sadness,0.9801967144012451
this book is my worst nightmare!,disgust,0.7536811828613281
This this failure scares me to death!,fear,0.9801400303840637
I'm thinking about this place.,surprise,0.29478466510772705
I'm over the moon about this food!,surprise,0.6728975772857666
I'm indifferent about my friends.,disgust,0.703375518321991
I'm head over heels for these changes!,surprise,0.44476398825645447
I'm astonished by my family!,surprise,0.9764991402626038
I'm boiling with rage because of my relationship.,anger,0.9922391176223755
The thought of the future fills me with dread.,fear,0.9878246784210205
My blood is boiling because of the future!,anger,0.9924644231796265
these changes is making me feel so lonely.,sadness,0.9750644564628601
This my finances is completely unacceptable!,anger,0.7863985300064087
I'm so mad I can't even think straight about my relationship!,anger,0.8694735765457153
I can't stop smiling about this situation!,joy,0.9457380771636963
I'm paralyzed with fear about my friends.,fear,0.9872137308120728
My love for this movie knows no bounds.,joy,0.9449340105056763
I'm astonished by my friends!,surprise,0.9768094420433044
I'm so happy about this memory!,joy,0.9834534525871277
I'm enraged by this failure!,anger,0.9873769283294678
This is the best day ever because of this memory!,joy,0.7151122093200684
this situation is just normal.,neutral,0.9101191163063049
this achievement makes my heart flutter!,fear,0.6066622734069824
I'm enraged by my health!,anger,0.9873894453048706
This my health brings me so much happiness!,joy,0.9864659905433655
This this movie came out of nowhere!,surprise,0.9034608602523804
My love for these changes knows no bounds.,joy,0.7046207189559937
This this surprise makes me so angry I could scream!,anger,0.6412873864173889
There's nothing special about this situation.,neutral,0.7989336848258972
My heart aches because of these changes.,sadness,0.9311828017234802
the news left me speechless!,fear,0.5549827218055725
this moment left me speechless!,fear,0.5000236630439758
I'm shaking with fear because of this failure.,fear,0.9939538836479187
I'm thinking about this memory.,neutral,0.7323592901229858
I'm indifferent about this surprise.,surprise,0.8374596238136292
How dare they this place!,anger,0.9790200591087341
my health took me completely by surprise!,surprise,0.9628723859786987
This this food is quite ordinary.,neutral,0.6048673987388611
My anxiety about my health is overwhelming.,fear,0.9914354681968689
I'm so mad I can't even think straight about my family!,anger,0.8659309148788452
This this opportunity has left me heartbroken.,sadness,0.9881986379623413
I adore the news with all my heart!,joy,0.986868679523468
I'm over the moon about these changes!,surprise,0.7618931531906128
I feel such deep love for this failure.,sadness,0.915303647518158
I'm completely enamored with my health!,joy,0.8500477075576782
I feel absolutely delighted by the weather.,joy,0.9911483526229858
this food makes me feel ecstatic!,joy,0.9858970046043396
My heart is full of joy because of this conversation.,joy,0.9924938678741455
This the future brings me so much happiness!,joy,0.9851866364479065
This my family brings me so much happiness!,joy,0.9884379506111145
This this food came out of nowhere!,surprise,0.913729727268219
this surprise doesn't affect me much.,surprise,0.9763988852500916
I noticed my friends today.,surprise,0.6880720257759094
My heart aches because of this song.,sadness,0.9595158696174622
this memory left me speechless!,surprise,0.6894189119338989
I'm completely enamored with my friends!,joy,0.9269217252731323
My blood is boiling because of this memory!,anger,0.9925615191459656
I'm completely enamored with this decision!,joy,0.9253180027008057
I observed this gift without much reaction.,disgust,0.8876827359199524
I'm astonished by my family!,surprise,0.9764991402626038
I'm thinking about this moment.,neutral,0.4406317174434662
This this movie brings me so much happiness!,joy,0.987343430519104
I'm feeling so down about this challenge...,sadness,0.98468416929245
What an unexpected my health!,surprise,0.9264621734619141
I'm so happy about this conversation!,joy,0.9863990545272827
my friends makes my heart flutter!,surprise,0.49817001819610596
This this place is completely unacceptable!,anger,0.6126180291175842
I can't handle the fear of this memory.,fear,0.9832636713981628
This this moment is completely unacceptable!,anger,0.7528144121170044
I never expected this surprise to happen!,surprise,0.9693655967712402
I cherish this challenge more than words can say.,joy,0.8785374164581299
I'm indifferent about the weather.,disgust,0.38391223549842834
I'm shaking with fear because of this song.,fear,0.9941628575325012
I'm shaking with fear because of my relationship.,fear,0.9947579503059387
this discovery has me seeing red!,surprise,0.8320547342300415
What an unexpected my friends!,surprise,0.8373258709907532
this book is my worst nightmare!,disgust,0.7536811828613281
I observed this realization without much reaction.,disgust,0.7768495678901672
This this event scares me to death!,fear,0.9723114371299744
this conversation happened as expected.,neutral,0.7111818790435791
This is the best day ever because of this memory!,joy,0.7151122093200684
I can't sleep because I'm so scared of my job.,fear,0.9925634264945984
This my job is neither good nor bad.,joy,0.5751956701278687
My soul is filled with love because of these changes.,joy,0.49117231369018555
this event doesn't affect me much.,neutral,0.6762285828590393
My blood is boiling because of this event!,anger,0.9917824268341064
This is the best day ever because of the past!,joy,0.7596080303192139
What an unexpected this food!,surprise,0.9215459823608398
This this achievement brings me so much happiness!,joy,0.986299455165863
the past makes me feel ecstatic!,joy,0.9895385503768921
my finances is making me feel so lonely.,sadness,0.9907779693603516
I'm flabbergasted by this situation!,surprise,0.94759601354599
the past doesn't affect me much.,neutral,0.7585788369178772
this decision is making me feel so lonely.,sadness,0.9799041748046875
this discovery is my worst nightmare!,disgust,0.6914102435112
Wow! I can't believe this achievement happened!,surprise,0.9787842631340027
I can't handle the fear of the weather.,fear,0.986474335193634
My jaw dropped when I saw my relationship!,surprise,0.6085594296455383
I'm astonished by this movie!,surprise,0.9767871499061584
I'm so happy about this song!,joy,0.9807330369949341
this movie has me seeing red!,surprise,0.7313038110733032
I'm in the depths of despair because of this place.,fear,0.8984875679016113
My affection for this memory grows every day.,joy,0.623540461063385
This is the best day ever because of my job!,joy,0.938513457775116
I'm so mad I can't even think straight about my relationship!,anger,0.8694735765457153
My love for this opportunity knows no bounds.,joy,0.9207803010940552
I'm overwhelmed with sorrow about this discovery.,sadness,0.42338061332702637
This my finances came out of nowhere!,surprise,0.9174664616584778
This is the best day ever because of the future!,joy,0.816429615020752
I'm completely shocked by this discovery!,surprise,0.9776905179023743
How dare they this failure!,anger,0.9833202958106995
I'm completely enamored with this failure!,anger,0.7088040113449097
This my relationship is completely unacceptable!,anger,0.8595867156982422
My affection for my relationship grows every day.,joy,0.6360825896263123
my family makes my heart flutter!,fear,0.44627970457077026
I'm thrilled beyond words about this event!,joy,0.9525929689407349
I'm so mad I can't even think straight about my job!,anger,0.8553547859191895
I'm enraged by this food!,anger,0.9853544235229492
I observed this decision without much reaction.,disgust,0.7057458162307739
this place is my worst nightmare!,disgust,0.7940683364868164
I'm so happy about this event!,joy,0.982719898223877
What an unexpected this surprise!,surprise,0.9462518692016602
the weather is my worst nightmare!,fear,0.5023379325866699
What an unexpected this situation!,surprise,0.9606860876083374
